altitude,availableBikes,availableDocks,city,id,is_renting,kioskType,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,status,statusKey,statusValue,testStation,totalDocks
0.0,5,10,Chicago,288,True,True,Chicago,2020-05-01 11:26:03,41.918084,Chicago,-87.643749,60602,Chicago,Chicago,Larrabee St & Armitage Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,13,Chicago,289,True,True,Chicago,2020-05-01 10:42:50,41.912133,Chicago,-87.634656,60602,Chicago,Chicago,Wells St & Concord Ln,IN_SERVICE,1,IN_SERVICE,False,19
0.0,4,11,Chicago,290,True,True,Chicago,2020-05-01 04:51:22,41.921525,Chicago,-87.707322,60602,Chicago,Chicago,Kedzie Ave & Palmer Ct,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,11,Chicago,291,True,True,Chicago,2020-05-01 11:09:35,41.906724,Chicago,-87.63483,60602,Chicago,Chicago,Wells St & Evergreen Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,5,6,Chicago,292,True,True,Chicago,2020-05-01 11:13:52,41.957081,Chicago,-87.664199,60602,Chicago,Chicago,Southport Ave & Clark St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,15,8,Chicago,293,True,True,Chicago,2020-05-01 08:44:21,41.965221,Chicago,-87.658139,60602,Chicago,Chicago,Broadway & Wilson Ave,IN_SERVICE,1,IN_SERVICE,False,23
0.0,8,7,Chicago,294,True,True,Chicago,2020-05-01 10:38:44,41.978353,Chicago,-87.659753,60602,Chicago,Chicago,Broadway & Berwyn Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,11,Chicago,295,True,True,Chicago,2020-05-01 09:10:12,41.973815,Chicago,-87.65966,60602,Chicago,Chicago,Broadway & Argyle St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,12,7,Chicago,296,True,True,Chicago,2020-05-01 10:03:36,41.940106,Chicago,-87.645451,60602,Chicago,Chicago,Broadway & Belmont Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,12,3,Chicago,297,True,True,Chicago,2020-05-01 04:41:19,41.961507,Chicago,-87.671387,60602,Chicago,Chicago,Paulina St & Montrose Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,12,3,Chicago,298,True,True,Chicago,2020-05-01 10:25:11,41.95602,Chicago,-87.680293,60602,Chicago,Chicago,Lincoln Ave & Belle Plaine Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,13,Chicago,299,True,True,Chicago,2020-05-01 11:19:26,41.94367,Chicago,-87.64895,60602,Chicago,Chicago,Halsted St & Roscoe St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,15,4,Chicago,300,True,True,Chicago,2020-05-01 09:15:47,41.937725,Chicago,-87.644095,60602,Chicago,Chicago,Broadway & Barry Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,10,9,Chicago,301,True,True,Chicago,2020-05-01 11:25:08,41.907993,Chicago,-87.631501,60602,Chicago,Chicago,Clark St & Schiller St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,14,17,Chicago,302,True,True,Chicago,2020-05-01 10:58:54,41.928712,Chicago,-87.653833,60602,Chicago,Chicago,Sheffield Ave & Wrightwood Ave,IN_SERVICE,1,IN_SERVICE,False,31
0.0,14,9,Chicago,303,True,True,Chicago,2020-05-01 11:23:38,41.945529,Chicago,-87.646439,60602,Chicago,Chicago,Broadway & Cornelia Ave,IN_SERVICE,1,IN_SERVICE,False,23
0.0,10,5,Chicago,304,True,True,Chicago,2020-05-01 11:28:41,41.949074,Chicago,-87.648636,60602,Chicago,Chicago,Broadway & Waveland Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,21,Chicago,305,True,True,Chicago,2020-05-01 08:43:15,41.902893,Chicago,-87.687275,60602,Chicago,Chicago,Western Ave & Division St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,9,9,Chicago,306,True,True,Chicago,2020-05-01 11:18:54,41.958494,Chicago,-87.654966,60602,Chicago,Chicago,Sheridan Rd & Buena Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,13,2,Chicago,307,True,True,Chicago,2020-05-01 06:42:40,41.920771,Chicago,-87.663712,60602,Chicago,Chicago,Southport Ave & Clybourn Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,5,Chicago,308,True,True,Chicago,2020-05-01 11:20:43,41.943403,Chicago,-87.679618,60602,Chicago,Chicago,Seeley Ave & Roscoe St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,7,4,Chicago,309,True,True,Chicago,2020-05-01 11:32:57,41.917805,Chicago,-87.682437,60602,Chicago,Chicago,Leavitt St & Armitage Ave,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,9,Chicago,310,True,True,Chicago,2020-05-01 11:23:30,41.920082,Chicago,-87.677855,60602,Chicago,Chicago,Damen Ave & Charleston St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,7,12,Chicago,311,True,True,Chicago,2020-05-01 09:56:22,41.968885,Chicago,-87.684001,60602,Chicago,Chicago,Leavitt St & Lawrence Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,9,6,Chicago,312,True,True,Chicago,2020-05-01 11:28:04,41.957879,Chicago,-87.649519,60602,Chicago,Chicago,Clarendon Ave & Gordon Ter,IN_SERVICE,1,IN_SERVICE,False,15
0.0,15,4,Chicago,313,True,True,Chicago,2020-05-01 11:00:26,41.925858,Chicago,-87.638973,60602,Chicago,Chicago,Lakeview Ave & Fullerton Pkwy,IN_SERVICE,1,IN_SERVICE,False,19
0.0,3,12,Chicago,314,True,True,Chicago,2020-05-01 04:51:23,41.957921,Chicago,-87.673567,60602,Chicago,Chicago,Ravenswood Ave & Berteau Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,10,13,Chicago,315,True,True,Chicago,2020-05-01 04:56:43,41.912919,Chicago,-87.664169,60602,Chicago,Chicago,Elston Ave & Wabansia Ave,IN_SERVICE,1,IN_SERVICE,False,23
0.0,8,11,Chicago,316,True,True,Chicago,2020-05-01 07:51:22,41.96325,Chicago,-87.679258,60602,Chicago,Chicago,Damen Ave & Sunnyside Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,5,18,Chicago,317,True,True,Chicago,2020-05-01 08:17:57,41.869154,Chicago,-87.671045,60602,Chicago,Chicago,Wood St & Taylor St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,8,7,Chicago,318,True,True,Chicago,2020-05-01 11:26:29,41.954177,Chicago,-87.664358,60602,Chicago,Chicago,Southport Ave & Irving Park Rd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,11,Chicago,319,True,True,Chicago,2020-05-01 10:18:38,41.93258963429789,Chicago,-87.66593635082245,60602,Chicago,Chicago,Greenview Ave & Diversey Pkwy,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,14,Chicago,320,True,True,Chicago,2020-05-01 11:32:37,41.872187,Chicago,-87.661501,60602,Chicago,Chicago,Loomis St & Lexington St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,13,6,Chicago,321,True,True,Chicago,2020-05-01 10:53:17,41.870769,Chicago,-87.625734,60602,Chicago,Chicago,Wabash Ave & 9th St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,10,9,Chicago,322,True,True,Chicago,2020-05-01 10:57:35,41.799568,Chicago,-87.594747,60602,Chicago,Chicago,Kimbark Ave & 53rd St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,16,3,Chicago,323,True,True,Chicago,2020-05-01 08:06:49,41.969517,Chicago,-87.654691,60602,Chicago,Chicago,Sheridan Rd & Lawrence Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,7,8,Chicago,324,True,True,Chicago,2020-05-01 11:23:03,41.93132,Chicago,-87.638742,60602,Chicago,Chicago,Stockton Dr & Wrightwood Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,11,8,Chicago,325,True,True,Chicago,2020-05-01 11:03:29,41.97334,Chicago,-87.66778,60602,Chicago,Chicago,Clark St & Winnemac Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,5,14,Chicago,326,True,True,Chicago,2020-05-01 11:23:56,41.967096,Chicago,-87.667429,60602,Chicago,Chicago,Clark St & Leland Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,4,15,Chicago,327,True,True,Chicago,2020-05-01 11:29:17,41.92154,Chicago,-87.653818,60602,Chicago,Chicago,Sheffield Ave & Webster Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,10,9,Chicago,328,True,True,Chicago,2020-05-01 09:26:29,41.788746,Chicago,-87.601334,60602,Chicago,Chicago,Ellis Ave & 58th St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,10,13,Chicago,329,True,True,Chicago,2020-05-01 08:37:40,41.932588,Chicago,-87.636427,60602,Chicago,Chicago,Lake Shore Dr & Diversey Pkwy,IN_SERVICE,1,IN_SERVICE,False,23
0.0,16,3,Chicago,330,True,True,Chicago,2020-05-01 10:48:33,41.946176,Chicago,-87.673308,60602,Chicago,Chicago,Lincoln Ave & Addison St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,22,5,Chicago,331,True,True,Chicago,2020-05-01 10:16:43,41.909668,Chicago,-87.648128,60602,Chicago,Chicago,Halsted St & Clybourn Ave,IN_SERVICE,1,IN_SERVICE,False,27
0.0,7,12,Chicago,332,True,True,Chicago,2020-05-01 09:31:16,41.93314,Chicago,-87.64776,60602,Chicago,Chicago,Burling St (Halsted) & Diversey Pkwy (Temp),IN_SERVICE,1,IN_SERVICE,False,19
0.0,6,9,Chicago,333,True,True,Chicago,2020-05-01 04:56:42,41.907066,Chicago,-87.667252,60602,Chicago,Chicago,Ashland Ave & Blackhawk St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,12,7,Chicago,334,True,True,Chicago,2020-05-01 10:50:50,41.940775,Chicago,-87.639192,60602,Chicago,Chicago,Lake Shore Dr & Belmont Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,15,0,Chicago,335,True,True,Chicago,2020-05-01 10:17:19,41.831379,Chicago,-87.618034,60602,Chicago,Chicago,Calumet Ave & 35th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,7,Chicago,336,True,True,Chicago,2020-05-01 09:33:05,41.809855,Chicago,-87.606755,60602,Chicago,Chicago,Cottage Grove Ave & 47th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,12,Chicago,337,True,True,Chicago,2020-05-01 11:02:51,41.89675,Chicago,-87.63089,60602,Chicago,Chicago,Clark St & Chicago Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,6,9,Chicago,338,True,True,Chicago,2020-05-01 11:21:43,41.857611,Chicago,-87.619407,60602,Chicago,Chicago,Calumet Ave & 18th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,2,Chicago,339,True,True,Chicago,2020-05-01 11:03:44,41.838198,Chicago,-87.645143,60602,Chicago,Chicago,Emerald Ave & 31st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,10,5,Chicago,340,True,True,Chicago,2020-05-01 11:08:43,41.929546,Chicago,-87.643118,60602,Chicago,Chicago,Clark St & Wrightwood Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,31,Chicago,341,True,True,Chicago,2020-05-01 04:46:20,41.866095,Chicago,-87.607267,60602,Chicago,Chicago,Adler Planetarium,IN_SERVICE,1,IN_SERVICE,False,39
0.0,15,8,Chicago,342,True,True,Chicago,2020-05-01 09:04:09,41.871262,Chicago,-87.673688,60602,Chicago,Chicago,Wolcott Ave & Polk St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,5,10,Chicago,343,True,True,Chicago,2020-05-01 08:34:54,41.928887,Chicago,-87.658971,60602,Chicago,Chicago,Racine Ave & Wrightwood Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,39,Chicago,344,True,True,Chicago,2020-05-01 11:00:32,41.96909,Chicago,-87.674237,60602,Chicago,Chicago,Ravenswood Ave & Lawrence Ave,IN_SERVICE,1,IN_SERVICE,False,47
0.0,16,3,Chicago,345,True,True,Chicago,2020-05-01 09:13:34,41.793242,Chicago,-87.587782,60602,Chicago,Chicago,Lake Park Ave & 56th St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,7,8,Chicago,346,True,True,Chicago,2020-05-01 11:19:09,41.88283,Chicago,-87.661206,60602,Chicago,Chicago,Ada St & Washington Blvd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,11,4,Chicago,347,True,True,Chicago,2020-05-01 04:56:41,41.950687,Chicago,-87.6687,60602,Chicago,Chicago,Ashland Ave & Grace St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,11,4,Chicago,348,True,True,Chicago,2020-05-01 07:45:10,41.8538040657915,Chicago,-87.69574239850043,60602,Chicago,Chicago,California Ave & 21st St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,11,4,Chicago,349,True,True,Chicago,2020-05-01 10:28:52,41.929143,Chicago,-87.649077,60602,Chicago,Chicago,Halsted St & Wrightwood Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,7,Chicago,350,True,True,Chicago,2020-05-01 07:54:39,41.895966,Chicago,-87.667747,60602,Chicago,Chicago,Ashland Ave & Chicago Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,7,Chicago,351,True,True,Chicago,2020-05-01 04:46:20,41.803038,Chicago,-87.606615,60602,Chicago,Chicago,Cottage Grove Ave & 51st St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,7,Chicago,352,True,True,Chicago,2020-05-01 04:56:43,41.77351755125,Chicago,-87.5771428255,60602,Chicago,Chicago,Jeffery Blvd & 67th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,4,11,Chicago,353,True,True,Chicago,2020-05-01 04:26:17,42.01256011541,Chicago,-87.6743671152,60602,Chicago,Chicago,Clark St & Touhy Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,11,Chicago,354,True,True,Chicago,2020-05-01 10:42:02,42.01058656284,Chicago,-87.6624120948,60602,Chicago,Chicago,Sheridan Rd & Greenleaf Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,9,Chicago,355,True,True,Chicago,2020-05-01 11:15:13,41.773643,Chicago,-87.567514,60602,Chicago,Chicago,South Shore Dr & 67th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,3,8,Chicago,356,True,True,Chicago,2020-05-01 04:16:15,41.7664929373,Chicago,-87.5864608775,60602,Chicago,Chicago,Stony Island Ave & 71st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,14,9,Chicago,359,True,True,Chicago,2020-05-01 11:29:34,41.90348607004,Chicago,-87.6433534936,60602,Chicago,Chicago,Larrabee St & Division St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,5,14,Chicago,364,True,True,Chicago,2020-05-01 09:06:53,41.90021949323,Chicago,-87.6429854676,60602,Chicago,Chicago,Larrabee St & Oak St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,9,6,Chicago,365,True,True,Chicago,2020-05-01 04:11:14,41.89936843921,Chicago,-87.6484798752,60602,Chicago,Chicago,Halsted St & North Branch St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,7,Chicago,366,True,True,Chicago,2020-05-01 04:21:16,41.84163253965,Chicago,-87.6574349533,60602,Chicago,Chicago,Loomis St & Archer Ave,IN_SERVICE,1,IN_SERVICE,False,11
0.0,5,10,Chicago,367,True,True,Chicago,2020-05-01 04:56:41,41.83069611252,Chicago,-87.6559759116,60602,Chicago,Chicago,Racine Ave & 35th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,13,Chicago,368,True,True,Chicago,2020-05-01 09:26:16,41.83920868403,Chicago,-87.6656098589,60602,Chicago,Chicago,Ashland Ave & Archer Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,7,Chicago,369,True,True,Chicago,2020-05-01 11:01:40,41.83010465416,Chicago,-87.6702983089,60602,Chicago,Chicago,Wood St & 35th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,5,10,Chicago,370,True,True,Chicago,2020-05-01 08:10:19,41.85418424947,Chicago,-87.6191537415,60602,Chicago,Chicago,Calumet Ave & 21st St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,3,Chicago,373,True,True,Chicago,2020-05-01 04:21:16,41.89546530305,Chicago,-87.7061278837,60602,Chicago,Chicago,Kedzie Ave & Chicago Ave,IN_SERVICE,1,IN_SERVICE,False,11
0.0,6,17,Chicago,374,True,True,Chicago,2020-05-01 11:24:35,41.89841768945,Chicago,-87.6865960164,60602,Chicago,Chicago,Western Ave & Walton St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,5,6,Chicago,375,True,True,Chicago,2020-05-01 11:20:21,41.89046879243862,Chicago,-87.70260751247406,60602,Chicago,Chicago,Sacramento Blvd & Franklin Blvd,IN_SERVICE,1,IN_SERVICE,False,11
0.0,12,23,Chicago,376,True,True,Chicago,2020-05-01 09:59:07,41.88949181977,Chicago,-87.6882193648,60602,Chicago,Chicago,Artesian Ave & Hubbard St,IN_SERVICE,1,IN_SERVICE,False,35
0.0,12,3,Chicago,377,True,True,Chicago,2020-05-01 10:05:12,41.88460328501,Chicago,-87.7063037436,60602,Chicago,Chicago,Kedzie Ave & Lake St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,3,Chicago,378,True,True,Chicago,2020-05-01 11:06:19,41.88445395657,Chicago,-87.6962981368,60602,Chicago,Chicago,California Ave & Lake St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,11,4,Chicago,381,True,True,Chicago,2020-04-30 22:31:54,41.8797877089,Chicago,-87.686112808,60602,Chicago,Chicago,Western Ave & Monroe St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,16,2,Chicago,382,True,True,Chicago,2020-05-01 10:07:46,41.87474885079,Chicago,-87.6864452757,60602,Chicago,Chicago,Western Ave & Congress Pkwy,IN_SERVICE,1,IN_SERVICE,False,19
0.0,7,24,Chicago,383,True,True,Chicago,2020-05-01 09:54:55,41.87295,Chicago,-87.66913,60602,Chicago,Chicago,Paulina St & Flournoy St,IN_SERVICE,1,IN_SERVICE,False,31
0.0,2,9,Chicago,384,True,True,Chicago,2020-05-01 04:11:14,41.80183164049,Chicago,-87.645213904,60602,Chicago,Chicago,Halsted St & 51st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,1,10,Chicago,385,True,True,Chicago,2020-05-01 04:56:41,41.794982,Chicago,-87.633124,60602,Chicago,Chicago,Princeton Ave & Garfield Blvd,IN_SERVICE,1,IN_SERVICE,False,11
0.0,3,8,Chicago,386,True,True,Chicago,2020-05-01 04:56:42,41.79292964599,Chicago,-87.6449900565,60602,Chicago,Chicago,Halsted St & 56th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,9,Chicago,388,True,True,Chicago,2020-05-01 04:56:42,41.77938114228,Chicago,-87.6446208145,60602,Chicago,Chicago,Halsted St & 63rd St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,8,3,Chicago,390,True,True,Chicago,2020-05-01 04:56:43,41.78007963264,Chicago,-87.6297463052,60602,Chicago,Chicago,Wentworth Ave & 63rd St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,9,Chicago,391,True,True,Chicago,2020-05-01 04:56:42,41.76906172032,Chicago,-87.6446135779,60602,Chicago,Chicago,Halsted St & 69th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,0,11,Chicago,392,True,True,Chicago,2020-05-01 04:56:43,41.76929308995,Chicago,-87.6281959291,60602,Chicago,Chicago,Perry Ave & 69th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,9,Chicago,393,True,True,Chicago,2020-05-01 04:16:15,41.76550800581,Chicago,-87.616917925,60602,Chicago,Chicago,Calumet Ave & 71st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,4,11,Chicago,394,True,True,Chicago,2020-05-01 10:25:16,41.870816,Chicago,-87.631246,60602,Chicago,Chicago,Clark St & 9th St (AMLI),IN_SERVICE,1,IN_SERVICE,False,15
0.0,10,1,Chicago,395,True,True,Chicago,2020-05-01 04:41:19,41.75712006802,Chicago,-87.5758393587,60602,Chicago,Chicago,Jeffery Blvd & 76th St,IN_SERVICE,1,IN_SERVICE,False,11
